Time (s),x,y,z,,timestamps
71.6462263,1.577778935,0.737414122,1.628057122,71646.2263,71646226.3
71.64822626,1.350329757,0.85473001,2.370259762,71648.22626,71648226.26
71.65022623,1.086967587,0.933738649,2.784456491,71650.22623,71650226.23
71.65222706,0.938527048,1.103726983,3.744531393,71652.22706,71652227.06
71.65422789,0.55784899,1.369483352,5.310638428,71654.22789,71654227.89
71.65622789,-0.263362199,1.853112102,8.506897926,71656.22789,71656227.89
71.65822789,-0.924161851,1.865083098,10.15171432,71658.22789,71658227.89
71.66022793,-1.180341482,0.313640416,11.32966137,71660.22793,71660227.93
71.66222796,-0.464475125,-1.079784989,9.998485565,71662.22796,71662227.96
71.66422799,-0.08379706,-1.513135433,8.755894661,71664.22799,71664227.99
71.66622803,0.560243189,-2.133233786,6.577171326,71666.22803,71666228.03
71.66822806,0.916979253,-2.71263051,4.86741209,71668.22806,71668228.06
71.67022809,0.938527048,-2.995146275,4.113238335,71670.22809,71670228.09
71.67222726,0.842759013,-3.514688015,2.916137695,71672.22726,71672227.26
71.67422639,0.696712673,-3.849876404,2.343923569,71674.22639,71674226.39
71.67622552,0.615309835,-3.955221176,2.324769735,71676.22552,71676225.52
71.67822462,0.512359142,-4.134786129,2.559401512,71678.22462,71678224.62
71.68022462,0.430956304,-4.371812344,3.043030262,71680.22462,71680224.62
71.68222462,0.414196909,-4.548983097,3.303998232,71682.22462,71682224.62
71.68422462,0.351947635,-5.056853294,3.881000996,71684.22462,71684224.62
71.68622462,0.258573771,-5.729623795,4.594472885,71686.22462,71686224.62
71.68822459,0.20590134,-6.158185959,5.004180908,71688.22459,71688224.59
71.69022456,0.198718742,-7.276278019,5.758354187,71690.22456,71690224.56
71.69222542,0.260968,-8.549993515,6.316203594,71692.22542,71692225.42
71.69422626,0.272938997,-9.122207642,6.416759968,71694.22626,71694226.26
71.69622709,0.344765037,-10.05594635,6.328174591,71696.22709,71696227.09
71.69822792,0.378283858,-10.79814911,5.88764143,71698.22792,71698227.92
71.70022789,0.402225882,-11.12854862,5.559635639,71700.22789,71700227.89
71.70222785,0.548272193,-11.60260105,4.826710701,71702.22785,71702227.85
71.70422785,0.758961916,-12.05031681,3.933673382,71704.22785,71704227.85
71.70622789,0.905008256,-12.28015995,2.643198729,71706.22789,71706227.89
71.70822792,0.943315446,-12.78294182,1.833958507,71708.22792,71708227.92
71.71022795,0.825999558,-13.66161442,0.177170932,71710.22795,71710227.95
71.71222712,0.672770679,-14.25777054,-0.871489406,71712.22712,71712227.12
71.71422628,0.359130263,-15.9483757,-3.636792421,71714.22628,71714226.28
71.71622545,-0.308852017,-17.53094292,-6.105513573,71716.22545,71716225.45
71.71822462,-0.577002585,-18.29948235,-7.75511837,71718.22462,71718224.62
71.72022388,-0.459686726,-19.95627022,-8.480561256,71720.22388,71720223.88
71.72222385,-0.248996973,-21.87641907,-8.739135742,71722.22385,71722223.85
71.72422381,-0.715866327,-24.52231216,-8.308178902,71724.22381,71724223.81
71.72622378,-1.405396342,-26.21261787,-8.142979622,71726.22378,71726223.78
71.72822375,-4.213795185,-30.09361839,-7.817368031,71728.22375,71728223.75
71.73022371,-7.393594265,-34.5279808,-7.15656805,71730.22371,71730223.71
71.73222455,-8.72237587,-36.73064423,-6.541258335,71732.22455,71732224.55
71.73422541,-10.89152241,-41.14076614,-5.676951408,71734.22541,71734225.41
71.73622628,-13.139678,-45.80496979,-5.583577633,71736.22628,71736226.28
71.73822721,-14.3870573,-48.23508453,-5.382464886,71738.22721,71738227.21
71.74022724,-16.42003441,-52.42014694,-4.601655483,71740.22724,71740227.24
71.74222728,-18.56284523,-56.05245209,-3.758896589,71742.22728,71742227.28
71.74422731,-19.86289597,-57.71163177,-3.732560396,71744.22731,71744227.31
71.74622734,-21.54841423,-60.47693634,-3.967192173,71746.22734,71746227.34
71.74822738,-22.42708588,-62.24625015,-4.637568474,71748.22738,71748227.38
71.75022741,-22.46778679,-62.85916519,-5.087977886,71750.22741,71750227.41
71.75222657,-21.34730148,-64.00389099,-5.734412193,71752.22657,71752226.57
71.75422657,-19.37926674,-64.6120224,-5.74877739,71754.22657,71754226.57
71.75622644,-16.80071259,-64.45400238,-5.454290867,71756.22644,71756226.44
71.75822644,-15.25645161,-64.12360382,-5.207687855,71758.22644,71758226.44
71.76022644,-11.85159779,-62.86634827,-4.472368717,71760.22644,71760226.44
71.76222644,-8.566753387,-60.77381897,-3.366247654,71762.22644,71762226.44
71.76422644,-7.106289864,-59.46897888,-2.643198729,71764.22644,71764226.44
71.76622641,-4.357447147,-55.93513489,-0.756567717,71766.22641,71766226.41
71.76822637,-2.068590164,-50.97405243,1.398213744,71768.22637,71768226.37
71.770226,-1.302445769,-48.21353531,2.482787132,71770.226,71770226
71.77222684,-0.426167905,-42.85980225,4.486733913,71772.22684,71772226.84
71.77422767,-0.124498487,-38.13843536,6.11748457,71774.22767,71774227.67
71.7762285,-0.071826048,-36.05308533,6.811803341,71776.2285,71776228.5
71.77822897,-0.093373865,-32.42796707,8.028057098,71778.22897,71778228.97
71.78022967,-0.213083953,-29.28198433,8.923488617,71780.22967,71780229.67
71.7822294,-0.33518824,-27.87658882,9.222764015,71782.2294,71782229.4
71.78422944,-0.509964943,-25.37704086,9.565135002,71784.22944,71784229.44
71.78622947,-0.732625723,-23.12858772,9.591471672,71786.22947,71786229.47
71.7882295,-0.885854602,-22.11105156,9.555558205,71788.2295,71788229.5
71.79022954,-1.017535686,-20.30103493,9.39514637,71790.22954,71790229.54
71.7922287,-1.067813993,-18.69452477,9.083900452,71792.2287,71792228.7
71.79422787,-1.149216771,-17.93316841,8.937853813,71794.22787,71794227.87
71.7962279,-1.295263171,-16.5277729,8.490138054,71796.2279,71796227.9
71.7982279,-1.312022567,-15.31630707,7.97059679,71798.2279,71798227.9
71.80022787,-1.331176162,-14.75127506,7.661744595,71800.22787,71800227.87
71.80222783,-1.30005157,-13.72146893,6.972214699,71802.22783,71802227.83
71.8042278,-1.211466074,-12.77815342,6.277895927,71804.2278,71804227.8
71.80622776,-1.249773264,-12.35677433,5.942708015,71806.22776,71806227.76
71.80822773,-1.314416766,-11.5092268,5.243600845,71808.22773,71808227.73
71.8102277,-1.48679924,-10.62097836,4.513070107,71810.2277,71810227.7
71.81222853,-1.640028119,-9.816526413,3.787626982,71812.22853,71812228.53
71.81422853,-1.74776721,-9.431059837,3.426102638,71814.22853,71814228.53
71.8162287,-1.941697598,-8.688857079,2.707842112,71816.2287,71816228.7
71.81822873,-2.135627985,-8.004115105,2.015917778,71818.22873,71818228.73
71.82022876,-2.243366957,-7.656956196,1.661576033,71820.22876,71820228.76
71.82222879,-2.480392933,-6.981791496,0.881066203,71822.22879,71822228.79
71.82422883,-2.729389906,-6.359299183,0.04070143,71824.22883,71824228.83
71.82622886,-2.853888512,-6.050446987,-0.397437483,71826.22886,71826228.86
71.82822889,-3.086126089,-5.516540051,-1.371877551,71828.22889,71828228.89
71.83022926,-3.378218651,-4.879383087,-2.391807556,71830.22926,71830229.26
71.83222836,-3.531447411,-4.572925091,-2.885013103,71832.22836,71832228.36
71.83422749,-3.763684988,-4.072536945,-3.861847401,71834.22749,71834227.49
71.83622663,-3.904942989,-3.588908434,-4.833893299,71836.22663,71836226.63
71.83822612,-3.892971992,-3.390189648,-5.353734493,71838.22612,71838226.12
71.84022612,-3.926490784,-2.971204281,-6.141426563,71840.22612,71840226.12
71.84222639,-3.928884983,-2.463633537,-6.739976883,71842.22639,71842226.39
71.84422636,-3.823540211,-2.248155355,-7.012916088,71844.22636,71844226.36
71.84622632,-3.572149038,-1.865083098,-7.470208645,71846.22632,71846226.32
71.84822629,-3.349488258,-1.297657371,-7.958625793,71848.22629,71848226.29
71.85022626,-3.153163671,-1.031900883,-8.231564522,71850.22626,71850226.26
71.85222709,-2.746149302,-0.615309835,-8.629002571,71852.22709,71852227.09
71.85422792,-2.355894566,-0.251391172,-8.818143845,71854.22792,71854227.92
71.85622789,-2.159569979,-0.093373865,-8.882787704,71856.22789,71856227.89
71.85822785,-1.582567334,0.038307227,-8.933065414,71858.22785,71858227.85
71.86022785,-1.280897856,0.438138902,-8.954613686,71860.22785,71860227.85
71.86222789,-0.842759013,0.63446343,-9.091083527,71862.22789,71862227.89
71.86422792,-0.617704034,0.995987892,-9.093477249,71864.22792,71864227.92
71.86622795,-0.193930343,1.328781962,-8.933065414,71866.22795,71866227.95
71.86822798,0.119710088,1.628057122,-8.729558945,71868.22798,71868227.98
71.87022802,0.277727395,1.764526606,-8.56914711,71870.22802,71870228.02
71.87222718,0.533906996,1.800439715,-8.212410927,71872.22718,71872227.18
71.87422635,0.656011283,1.790862918,-7.731176376,71874.22635,71874226.35
71.87622548,0.629675031,2.252943754,-7.415142059,71876.22548,71876225.48
71.87822455,0.514753342,2.839523315,-6.986579895,71878.22455,71878224.55
71.88022452,0.320823014,3.390189648,-6.59871912,71880.22452,71880224.52
71.88222448,0.244208574,3.600879431,-6.40718317,71882.22448,71882224.48
71.88422445,0.18435353,3.916913986,-5.971438408,71884.22445,71884224.45
71.88622441,0.181959331,4.103661537,-5.542876244,71886.22441,71886224.41
71.88822438,0.20590134,4.187458992,-5.291484833,71888.22438,71888224.38
71.89022435,0.304063618,4.395754337,-4.709394932,71890.22435,71890224.35
71.89222524,0.493205547,4.601655483,-4.185064793,71892.22524,71892225.24
71.89422614,0.55784899,4.692635536,-3.912125587,71894.22614,71894226.14
71.89622704,0.59376204,4.925172329,-3.397372246,71896.22704,71896227.04
71.89822794,0.727837324,5.116708279,-2.779668093,71898.22794,71898227.94
71.90022798,0.828393817,5.212476254,-2.470816135,71900.22798,71900227.98
71.90222801,0.998382092,5.439925671,-1.845929503,71902.22801,71902228.01
71.90422804,1.125274777,5.686528206,-1.158793569,71904.22804,71904228.04
71.90622808,1.192312479,5.818209171,-0.756567717,71906.22808,71906228.08
71.90822811,1.316810966,6.107907772,0.251391172,71908.22811,71908228.11
71.91022811,1.347935557,6.464643955,1.470039845,71910.22811,71910228.11
71.91222724,1.340752959,6.670545101,2.183511972,71912.22724,71912227.24
71.91422638,1.347935557,7.075165272,3.900154591,71914.22638,71914226.38
71.91622551,1.369483352,7.549217224,6.048052788,71916.22551,71916225.51
71.91822464,1.350329757,7.805397034,7.23318243,71918.22464,71918224.64
71.92022374,1.331176162,8.315361977,9.792584419,71920.22374,71920223.74
71.92222371,1.333570361,8.79899025,12.25861168,71922.22371,71922223.71
71.92422367,1.371877551,9.182063103,13.87230396,71924.22367,71924223.67
71.92622364,1.422155857,9.30656147,14.37987423,71926.22364,71926223.64
71.92822361,1.675941229,9.510068893,14.90450382,71928.22361,71928223.61
71.93022357,1.948880196,9.644144058,15.03379059,71930.22357,71930223.57
71.9322244,2.078166962,9.713575363,14.9763298,71932.2244,71932224.4
71.93422524,2.329558372,9.814131737,14.52592087,71934.22524,71934225.24
71.93622607,2.681505919,9.821314812,13.78611279,71936.22607,71936226.07
71.93822697,2.863465309,9.785401344,13.36233902,71938.22697,71938226.97
71.940227,3.100491285,9.627384186,12.1963625,71940.227,71940227
71.94222704,3.359065056,9.426271439,10.59943008,71942.22704,71942227.04
71.94422707,3.483563423,9.325715065,9.711181641,71944.22707,71944227.07
71.9462271,3.699041605,9.143755913,7.580341816,71946.2271,71946227.1
71.94822714,3.971980572,8.973767281,5.183745861,71948.22714,71948227.14
71.95022717,4.110844135,8.866027832,3.993528366,71950.22717,71950227.17
71.95222634,4.42209053,8.63379097,1.810016513,71952.22634,71952226.34
71.95422567,4.723760128,8.336909294,-0.244208574,71954.22567,71954225.67
71.95622563,4.901230335,8.157344818,-1.125274777,71956.22563,71956225.63
71.9582256,5.229235649,7.719205379,-2.549824715,71958.2256,71958225.6
71.96022557,5.444714069,7.142202854,-3.507505417,71960.22557,71960225.57
71.96222553,5.679345608,6.771101475,-3.775655985,71962.22553,71962225.53
71.9642255,5.811026573,5.92355442,-4.115632534,71964.2255,71964225.5
71.96622546,5.995380402,4.994604111,-4.414907932,71966.22546,71966225.46
71.96822543,6.11509037,3.964797974,-4.75488472,71968.22543,71968225.43
71.97022543,6.088754177,3.414131641,-4.977844715,71970.22543,71970225.43
71.97222633,5.779901981,2.276885748,-5.389647484,71972.22633,71972226.33
71.97422723,5.272331238,1.134851575,-5.648221016,71974.22723,71974227.23
71.97622813,5.013757706,0.608127236,-5.753565788,71976.22813,71976228.13
71.97822903,4.515464306,-0.265756398,-5.911583424,71978.22903,71978229.03
71.98022996,4.106055737,-0.823605359,-6.071994781,71980.22996,71980229.96
71.98223,3.950432777,-1.022324085,-6.158185959,71982.23,71982230
71.98423003,3.682282209,-1.254561663,-6.275501728,71984.23003,71984230.03
71.98623006,3.464409828,-1.362300754,-6.182127953,71986.23006,71986230.06
71.98823006,3.359065056,-1.371877551,-6.04087019,71988.23006,71988230.06
71.99023006,2.947262287,-1.352723956,-5.36570549,71990.23006,71990230.06
71.9922292,2.736572504,-1.254561663,-5.085583687,71992.2292,71992229.2
71.99422833,2.487575531,-1.168370485,-4.802768707,71994.22833,71994228.33
71.99622833,1.903390408,-0.948103845,-4.235342979,71996.22833,71996228.33
71.99822833,1.307234168,-0.718260527,-3.667917013,71998.22833,71998228.33
72.00022829,1.00556469,-0.612915635,-3.375824451,72000.22829,72000228.29
72.00222826,0.40940848,-0.433350503,-2.817975283,72002.22826,72002228.26
72.00422823,-0.114921682,-0.311246216,-2.310404539,72004.22823,72004228.23
72.00622819,-0.339976639,-0.260968,-2.078166962,72006.22819,72006228.19
72.00822816,-0.737414122,-0.263362199,-1.553836942,72008.22816,72008228.16
72.01022812,-1.249773264,-0.644040287,-0.663193882,72010.22812,72010228.12
72.01222896,-1.522712231,-1.158793569,0.29688102,72012.22896,72012228.96
72.01422959,-1.838746905,-3.208230257,7.30022049,72014.22959,72014229.59
72.01622959,-1.651999116,-5.933131218,17.4303875,72016.22959,72016229.59
72.01822962,-2.214636564,-7.295432091,30.99623299,72018.22962,72018229.62
72.02022966,-3.711012602,-9.636960983,38.07139969,72020.22966,72020229.66
72.02222969,-8.356062889,-9.897929192,43.72171402,72022.22969,72022229.69
72.02422972,-11.46373749,-8.061576843,36.51756287,72024.22972,72024229.72
72.02622976,-11.67203236,-6.917148113,30.13910866,72026.22976,72026229.76
72.02822979,-9.929053307,-4.862623692,15.55093861,72028.22979,72028229.79
72.03022982,-6.897994518,-3.220201254,2.300827742,72030.22982,72030229.82
72.03222895,-5.542876244,-2.442085743,-1.891419291,72032.22895,72032228.95
72.03422805,-3.409343243,-1.086967587,-4.393360138,72034.22805,72034228.05
72.03622715,-2.825158119,-0.502782345,-3.354276657,72036.22715,72036227.15
72.03822625,-2.748543501,-0.380678058,-2.882618904,72038.22625,72038226.25
72.04022622,-2.813186884,-0.344765037,-2.487575531,72040.22622,72040226.22
72.04222529,-2.928108692,-0.466869324,-2.00873518,72042.22529,72042225.29
72.04422525,-3.01190567,-0.553060591,-1.798045516,72044.22525,72044225.25
72.04622522,-3.134010077,-0.766144514,-1.764526606,72046.22522,72046225.22
72.04822522,-3.251325846,-1.063025594,-1.934514999,72048.22522,72048225.22
72.05022525,-3.232172251,-1.22822547,-2.092532396,72050.22525,72050225.25
72.05222615,-3.078943491,-1.589749932,-2.432508945,72052.22615,72052226.15
72.05422705,-2.786850691,-2.003946781,-2.887407303,72054.22705,72054227.05
72.05622708,-2.705447912,-2.197877169,-3.071760893,72056.22708,72056227.08
72.05822712,-2.67432332,-2.590526342,-3.327940464,72058.22712,72058227.12
72.06022715,-2.60010314,-2.93768549,-3.49553442,72060.22715,72060227.15
72.06222718,-2.513911724,-3.062183857,-3.521870613,72062.22718,72062227.18
72.06422722,-2.552218914,-3.339911461,-3.675099611,72064.22722,72064227.22
72.06622722,-2.887407303,-3.842693806,-3.97676897,72066.22722,72066227.22
72.06822722,-3.27287364,-4.146757126,-4.19464159,72068.22722,72068227.22
72.07022722,-3.588908434,-4.848258495,-4.812345505,72070.22722,72070227.22
72.07222635,-4.431667328,-5.952284813,-5.641038418,72072.22635,72072226.35
72.07422548,-4.999392509,-6.706458092,-6.182127953,72074.22548,72074225.48
72.07622462,-6.665756702,-8.59548378,-7.395988464,72076.22462,72076224.62
72.07822372,-9.07671833,-10.74308205,-8.547599792,72078.22372,72078223.72
72.08022328,-11.64090824,-13.03672791,-9.502885818,72080.22328,72080223.28
72.08222325,-12.80927849,-14.23622227,-10.04158115,72082.22325,72082223.25
72.08422321,-14.9021101,-16.76479912,-11.1309433,72084.22321,72084223.21
72.08622318,-17.18378448,-19.48700523,-12.20115089,72086.22318,72086223.18
72.08822314,-18.42398071,-20.9762001,-12.58182907,72088.22314,72088223.14
72.09022278,-20.65777016,-23.99289322,-13.33360863,72090.22278,72090222.78
72.09222361,-23.10225105,-26.95242691,-13.97525501,72092.22361,72092223.61
72.09422448,-24.63005066,-28.54457092,-14.25537586,72094.22448,72094224.48
72.09622538,-27.1679039,-31.4200058,-14.61690044,72096.22538,72096225.38
72.09822628,-29.44000244,-33.94110107,-14.72493935,72098.22628,72098226.28
72.10022631,-30.39289474,-35.06428146,-14.71775627,72100.22631,72100226.31
72.10222724,-31.69294548,-36.90302658,-14.62887192,72102.22724,72102227.24
72.10422728,-32.20530319,-38.26054001,-14.20749187,72104.22728,72104227.28
72.10622731,-32.23882294,-38.78247452,-13.79808331,72106.22731,72106227.31
72.10822644,-31.58520699,-39.34511185,-12.59380054,72108.22644,72108226.44
72.11022644,-29.9667263,-39.42412186,-11.09742451,72110.22644,72110226.44
72.11222554,-28.86299896,-39.3403244,-10.36719227,72112.22554,72112225.54
72.11422464,-26.19107056,-39.08893585,-9.028834343,72114.22464,72114224.64
72.11622374,-23.40391922,-38.81120682,-7.570765018,72116.22374,72116223.74
72.11822284,-22.09429169,-38.65079498,-6.785466671,72118.22284,72118222.84
